id,disease_name,state,case_count,month,year,severity
3863,"Tuberculosis","Karnataka",4073,3,2025,"High"
3864,"Tuberculosis","Tamil Nadu",3676,3,2025,"High"
3865,"Tuberculosis","Rajasthan",2345,3,2025,"Medium"
3866,"Tuberculosis","Uttar Pradesh",4142,3,2025,"High"
3867,"Tuberculosis","West Bengal",341,3,2025,"Low"
3868,"Tuberculosis","Kerala",2544,3,2025,"Medium"
3869,"Tuberculosis","Gujarat",3813,3,2025,"High"
3870,"Tuberculosis","Madhya Pradesh",4770,3,2025,"High"
3871,"Chikungunya","Delhi",4657,3,2025,"High"
3872,"Chikungunya","Maharashtra",1480,3,2025,"Medium"
3873,"Chikungunya","Karnataka",4835,3,2025,"High"
3874,"Chikungunya","Tamil Nadu",1326,3,2025,"Medium"
3875,"Chikungunya","Rajasthan",2071,3,2025,"Medium"
3876,"Chikungunya","Uttar Pradesh",804,3,2025,"Low"
3877,"Chikungunya","West Bengal",1645,3,2025,"Medium"
3878,"Chikungunya","Kerala",1946,3,2025,"Medium"
3879,"Chikungunya","Gujarat",4329,3,2025,"High"
3880,"Chikungunya","Madhya Pradesh",2024,3,2025,"Medium"
3881,"Hepatitis A","Delhi",3217,3,2025,"High"
3882,"Hepatitis A","Maharashtra",3318,3,2025,"High"
3883,"Hepatitis A","Karnataka",4311,3,2025,"High"
3884,"Hepatitis A","Tamil Nadu",2104,3,2025,"Medium"
3885,"Hepatitis A","Rajasthan",1653,3,2025,"Medium"
3886,"Hepatitis A","Uttar Pradesh",2266,3,2025,"Medium"
3887,"Hepatitis A","West Bengal",1353,3,2025,"Medium"
3888,"Hepatitis A","Kerala",2636,3,2025,"Medium"
3889,"Hepatitis A","Gujarat",2017,3,2025,"Medium"
3890,"Hepatitis A","Madhya Pradesh",718,3,2025,"Low"
3891,"Japanese Encephalitis","Delhi",3581,3,2025,"High"
3892,"Japanese Encephalitis","Maharashtra",4184,3,2025,"High"
3893,"Japanese Encephalitis","Karnataka",3597,3,2025,"High"
3894,"Japanese Encephalitis","Tamil Nadu",4498,3,2025,"High"
3895,"Japanese Encephalitis","Rajasthan",1179,3,2025,"Medium"
3896,"Japanese Encephalitis","Uttar Pradesh",2476,3,2025,"Medium"
3897,"Japanese Encephalitis","West Bengal",2033,3,2025,"Medium"
3898,"Japanese Encephalitis","Kerala",2614,3,2025,"Medium"
3899,"Japanese Encephalitis","Gujarat",2639,3,2025,"Medium"
3900,"Japanese Encephalitis","Madhya Pradesh",3792,3,2025,"High"
3901,"Dengue","Delhi",685,4,2025,"Low"
3902,"Dengue","Maharashtra",3978,4,2025,"High"
3903,"Dengue","Karnataka",3465,4,2025,"High"
3904,"Dengue","Tamil Nadu",2976,4,2025,"Medium"
3905,"Dengue","Rajasthan",553,4,2025,"Low"
3906,"Dengue","Uttar Pradesh",854,4,2025,"Low"
3907,"Dengue","West Bengal",2975,4,2025,"Medium"
3908,"Dengue","Kerala",3684,4,2025,"High"
3909,"Dengue","Gujarat",3375,4,2025,"High"
3910,"Dengue","Madhya Pradesh",842,4,2025,"Low"
3911,"Malaria","Delhi",2947,4,2025,"Medium"
3912,"Malaria","Maharashtra",3692,4,2025,"High"
3913,"Malaria","Karnataka",2083,4,2025,"Medium"
3914,"Malaria","Tamil Nadu",2142,4,2025,"Medium"
3915,"Malaria","Rajasthan",2389,4,2025,"Medium"
3916,"Malaria","Uttar Pradesh",3644,4,2025,"High"
3917,"Malaria","West Bengal",4439,4,2025,"High"
3918,"Malaria","Kerala",4114,4,2025,"High"
3919,"Malaria","Gujarat",2227,4,2025,"Medium"
3920,"Malaria","Madhya Pradesh",1144,4,2025,"Medium"
3921,"Influenza","Delhi",4867,4,2025,"High"
3922,"Influenza","Maharashtra",3206,4,2025,"High"
3923,"Influenza","Karnataka",397,4,2025,"Low"
3924,"Influenza","Tamil Nadu",3488,4,2025,"High"
3925,"Influenza","Rajasthan",1479,4,2025,"Medium"
3926,"Influenza","Uttar Pradesh",298,4,2025,"Low"
3927,"Influenza","West Bengal",2561,4,2025,"Medium"
3928,"Influenza","Kerala",4396,4,2025,"High"
3929,"Influenza","Gujarat",321,4,2025,"Low"
3930,"Influenza","Madhya Pradesh",46,4,2025,"Low"
3931,"COVID-19","Delhi",4351,4,2025,"High"
3932,"COVID-19","Maharashtra",2832,4,2025,"Medium"
3933,"COVID-19","Karnataka",573,4,2025,"Low"
3934,"COVID-19","Tamil Nadu",738,4,2025,"Low"
3935,"COVID-19","Rajasthan",1547,4,2025,"Medium"
3936,"COVID-19","Uttar Pradesh",3672,4,2025,"High"
3937,"COVID-19","West Bengal",2633,4,2025,"Medium"
3938,"COVID-19","Kerala",254,4,2025,"Low"
3939,"COVID-19","Gujarat",4029,4,2025,"High"
3940,"COVID-19","Madhya Pradesh",668,4,2025,"Low"
3941,"Typhoid","Delhi",3269,4,2025,"High"
3942,"Typhoid","Maharashtra",3874,4,2025,"High"
3943,"Typhoid","Karnataka",3777,4,2025,"High"
3944,"Typhoid","Tamil Nadu",1740,4,2025,"Medium"
3945,"Typhoid","Rajasthan",1761,4,2025,"Medium"
3946,"Typhoid","Uttar Pradesh",1406,4,2025,"Medium"
3947,"Typhoid","West Bengal",1997,4,2025,"Medium"
3948,"Typhoid","Kerala",4412,4,2025,"High"
3949,"Typhoid","Gujarat",4927,4,2025,"High"
3950,"Typhoid","Madhya Pradesh",4170,4,2025,"High"
3951,"Cholera","Delhi",1361,4,2025,"Medium"
3952,"Cholera","Maharashtra",1128,4,2025,"Medium"
3953,"Cholera","Karnataka",1681,4,2025,"Medium"
3954,"Cholera","Tamil Nadu",366,4,2025,"Low"
3955,"Cholera","Rajasthan",3711,4,2025,"High"
3956,"Cholera","Uttar Pradesh",3648,4,2025,"High"
3957,"Cholera","West Bengal",3487,4,2025,"High"
3958,"Cholera","Kerala",666,4,2025,"Low"
3959,"Cholera","Gujarat",1065,4,2025,"Medium"
3960,"Cholera","Madhya Pradesh",1000,4,2025,"Low"
3961,"Tuberculosis","Delhi",443,4,2025,"Low"
3962,"Tuberculosis","Maharashtra",830,4,2025,"Low"
3963,"Tuberculosis","Karnataka",1943,4,2025,"Medium"
3964,"Tuberculosis","Tamil Nadu",1804,4,2025,"Medium"
3965,"Tuberculosis","Rajasthan",4517,4,2025,"High"
3966,"Tuberculosis","Uttar Pradesh",1482,4,2025,"Medium"
3967,"Tuberculosis","West Bengal",4051,4,2025,"High"
3968,"Tuberculosis","Kerala",3492,4,2025,"High"
3969,"Tuberculosis","Gujarat",2529,4,2025,"Medium"
3970,"Tuberculosis","Madhya Pradesh",3814,4,2025,"High"
3971,"Chikungunya","Delhi",1741,4,2025,"Medium"
3972,"Chikungunya","Maharashtra",764,4,2025,"Low"
3973,"Chikungunya","Karnataka",1245,4,2025,"Medium"
3974,"Chikungunya","Tamil Nadu",4618,4,2025,"High"
3975,"Chikungunya","Rajasthan",4403,4,2025,"High"
3976,"Chikungunya","Uttar Pradesh",3824,4,2025,"High"
3977,"Chikungunya","West Bengal",2883,4,2025,"Medium"
3978,"Chikungunya","Kerala",3430,4,2025,"High"
3979,"Chikungunya","Gujarat",1359,4,2025,"Medium"
3980,"Chikungunya","Madhya Pradesh",4524,4,2025,"High"
3981,"Hepatitis A","Delhi",4623,4,2025,"High"
3982,"Hepatitis A","Maharashtra",3490,4,2025,"High"
3983,"Hepatitis A","Karnataka",1395,4,2025,"Medium"
3984,"Hepatitis A","Tamil Nadu",3724,4,2025,"High"
3985,"Hepatitis A","Rajasthan",1355,4,2025,"Medium"
3986,"Hepatitis A","Uttar Pradesh",3398,4,2025,"High"
3987,"Hepatitis A","West Bengal",4533,4,2025,"High"
3988,"Hepatitis A","Kerala",4624,4,2025,"High"
3989,"Hepatitis A","Gujarat",783,4,2025,"Low"
3990,"Hepatitis A","Madhya Pradesh",1122,4,2025,"Medium"
3991,"Japanese Encephalitis","Delhi",4113,4,2025,"High"
3992,"Japanese Encephalitis","Maharashtra",1088,4,2025,"Medium"
3993,"Japanese Encephalitis","Karnataka",4859,4,2025,"High"
3994,"Japanese Encephalitis","Tamil Nadu",3310,4,2025,"High"
3995,"Japanese Encephalitis","Rajasthan",933,4,2025,"Low"
3996,"Japanese Encephalitis","Uttar Pradesh",1024,4,2025,"Medium"
3997,"Japanese Encephalitis","West Bengal",2429,4,2025,"Medium"
3998,"Japanese Encephalitis","Kerala",1674,4,2025,"Medium"
3999,"Japanese Encephalitis","Gujarat",4387,4,2025,"High"
4000,"Japanese Encephalitis","Madhya Pradesh",4744,4,2025,"High"
4001,"Dengue","Delhi",1505,5,2025,"Medium"
4002,"Dengue","Maharashtra",1086,5,2025,"Medium"
4003,"Dengue","Karnataka",3237,5,2025,"High"
4004,"Dengue","Tamil Nadu",920,5,2025,"Low"
4005,"Dengue","Rajasthan",1791,5,2025,"Medium"
4006,"Dengue","Uttar Pradesh",2514,5,2025,"Medium"
4007,"Dengue","West Bengal",2323,5,2025,"Medium"
4008,"Dengue","Kerala",496,5,2025,"Low"
4009,"Dengue","Gujarat",3219,5,2025,"High"
4010,"Dengue","Madhya Pradesh",1510,5,2025,"Medium"
4011,"Malaria","Delhi",2261,5,2025,"Medium"
4012,"Malaria","Maharashtra",756,5,2025,"Low"
4013,"Malaria","Karnataka",165,5,2025,"Low"
4014,"Malaria","Tamil Nadu",1290,5,2025,"Medium"
4015,"Malaria","Rajasthan",1025,5,2025,"Medium"
4016,"Malaria","Uttar Pradesh",1876,5,2025,"Medium"
4017,"Malaria","West Bengal",4809,5,2025,"High"
4018,"Malaria","Kerala",4262,5,2025,"High"
4019,"Malaria","Gujarat",1613,5,2025,"Medium"
4020,"Malaria","Madhya Pradesh",2468,5,2025,"Medium"
4021,"Influenza","Delhi",3541,5,2025,"High"
4022,"Influenza","Maharashtra",3050,5,2025,"High"
4023,"Influenza","Karnataka",1209,5,2025,"Medium"
4024,"Influenza","Tamil Nadu",2828,5,2025,"Medium"
4025,"Influenza","Rajasthan",3779,5,2025,"High"
4026,"Influenza","Uttar Pradesh",1022,5,2025,"Medium"
4027,"Influenza","West Bengal",4837,5,2025,"High"
4028,"Influenza","Kerala",2976,5,2025,"Medium"
4029,"Influenza","Gujarat",4223,5,2025,"High"
4030,"Influenza","Madhya Pradesh",2978,5,2025,"Medium"
4031,"COVID-19","Delhi",129,5,2025,"Low"
4032,"COVID-19","Maharashtra",4872,5,2025,"High"
4033,"COVID-19","Karnataka",2555,5,2025,"Medium"
4034,"COVID-19","Tamil Nadu",22,5,2025,"Low"
4035,"COVID-19","Rajasthan",4085,5,2025,"High"
4036,"COVID-19","Uttar Pradesh",800,5,2025,"Low"
4037,"COVID-19","West Bengal",1285,5,2025,"Medium"
4038,"COVID-19","Kerala",4570,5,2025,"High"
4039,"COVID-19","Gujarat",155,5,2025,"Low"
4040,"COVID-19","Madhya Pradesh",300,5,2025,"Low"
4041,"Typhoid","Delhi",3131,5,2025,"High"
4042,"Typhoid","Maharashtra",4918,5,2025,"High"
4043,"Typhoid","Karnataka",2663,5,2025,"Medium"
4044,"Typhoid","Tamil Nadu",1948,5,2025,"Medium"
4045,"Typhoid","Rajasthan",2671,5,2025,"Medium"
4046,"Typhoid","Uttar Pradesh",2866,5,2025,"Medium"
4047,"Typhoid","West Bengal",811,5,2025,"Low"
4048,"Typhoid","Kerala",1112,5,2025,"Medium"
4049,"Typhoid","Gujarat",1273,5,2025,"Medium"
4050,"Typhoid","Madhya Pradesh",1926,5,2025,"Medium"
4051,"Cholera","Delhi",3823,5,2025,"High"
4052,"Cholera","Maharashtra",2164,5,2025,"Medium"
4053,"Cholera","Karnataka",1557,5,2025,"Medium"
4054,"Cholera","Tamil Nadu",3882,5,2025,"High"
4055,"Cholera","Rajasthan",3827,5,2025,"High"
4056,"Cholera","Uttar Pradesh",4504,5,2025,"High"
4057,"Cholera","West Bengal",43,5,2025,"Low"
4058,"Cholera","Kerala",958,5,2025,"Low"
4059,"Cholera","Gujarat",1549,5,2025,"Medium"
4060,"Cholera","Madhya Pradesh",3996,5,2025,"High"
4061,"Tuberculosis","Delhi",39,5,2025,"Low"
4062,"Tuberculosis","Maharashtra",1866,5,2025,"Medium"
4063,"Tuberculosis","Karnataka",921,5,2025,"Low"
4064,"Tuberculosis","Tamil Nadu",4020,5,2025,"High"
4065,"Tuberculosis","Rajasthan",1955,5,2025,"Medium"
4066,"Tuberculosis","Uttar Pradesh",1038,5,2025,"Medium"
4067,"Tuberculosis","West Bengal",2365,5,2025,"Medium"
4068,"Tuberculosis","Kerala",380,5,2025,"Low"
4069,"Tuberculosis","Gujarat",1221,5,2025,"Medium"
4070,"Tuberculosis","Madhya Pradesh",3018,5,2025,"High"
4071,"Chikungunya","Delhi",3601,5,2025,"High"
4072,"Chikungunya","Maharashtra",4512,5,2025,"High"
4073,"Chikungunya","Karnataka",4641,5,2025,"High"
4074,"Chikungunya","Tamil Nadu",302,5,2025,"Low"
4075,"Chikungunya","Rajasthan",4261,5,2025,"High"
4076,"Chikungunya","Uttar Pradesh",608,5,2025,"Low"
4077,"Chikungunya","West Bengal",3951,5,2025,"High"
4078,"Chikungunya","Kerala",2986,5,2025,"Medium"
4079,"Chikungunya","Gujarat",993,5,2025,"Low"
4080,"Chikungunya","Madhya Pradesh",2992,5,2025,"Medium"
4081,"Hepatitis A","Delhi",3561,5,2025,"High"
4082,"Hepatitis A","Maharashtra",4446,5,2025,"High"
4083,"Hepatitis A","Karnataka",4445,5,2025,"High"
4084,"Hepatitis A","Tamil Nadu",4840,5,2025,"High"
4085,"Hepatitis A","Rajasthan",4399,5,2025,"High"
4086,"Hepatitis A","Uttar Pradesh",1882,5,2025,"Medium"
4087,"Hepatitis A","West Bengal",2779,5,2025,"Medium"
4088,"Hepatitis A","Kerala",2100,5,2025,"Medium"
4089,"Hepatitis A","Gujarat",387,5,2025,"Low"
4090,"Hepatitis A","Madhya Pradesh",790,5,2025,"Low"
4091,"Japanese Encephalitis","Delhi",1693,5,2025,"Medium"
4092,"Japanese Encephalitis","Maharashtra",3076,5,2025,"High"
4093,"Japanese Encephalitis","Karnataka",807,5,2025,"Low"
4094,"Japanese Encephalitis","Tamil Nadu",4690,5,2025,"High"
4095,"Japanese Encephalitis","Rajasthan",4753,5,2025,"High"
4096,"Japanese Encephalitis","Uttar Pradesh",2564,5,2025,"Medium"
4097,"Japanese Encephalitis","West Bengal",305,5,2025,"Low"
4098,"Japanese Encephalitis","Kerala",3478,5,2025,"High"
4099,"Japanese Encephalitis","Gujarat",4077,5,2025,"High"
4100,"Japanese Encephalitis","Madhya Pradesh",3364,5,2025,"High"
4101,"Dengue","Delhi",1767,6,2025,"Medium"
4102,"Dengue","Maharashtra",514,6,2025,"Low"
4103,"Dengue","Karnataka",1779,6,2025,"Medium"
4104,"Dengue","Tamil Nadu",2184,6,2025,"Medium"
4105,"Dengue","Rajasthan",2027,6,2025,"Medium"
4106,"Dengue","Uttar Pradesh",2134,6,2025,"Medium"
4107,"Dengue","West Bengal",261,6,2025,"Low"
4108,"Dengue","Kerala",1200,6,2025,"Medium"
4109,"Dengue","Gujarat",2999,6,2025,"Medium"
4110,"Dengue","Madhya Pradesh",2042,6,2025,"Medium"
4111,"Malaria","Delhi",1619,6,2025,"Medium"
4112,"Malaria","Maharashtra",1408,6,2025,"Medium"
4113,"Malaria","Karnataka",4225,6,2025,"High"
4114,"Malaria","Tamil Nadu",550,6,2025,"Low"
4115,"Malaria","Rajasthan",3141,6,2025,"High"
4116,"Malaria","Uttar Pradesh",2096,6,2025,"Medium"
4117,"Malaria","West Bengal",2135,6,2025,"Medium"
4118,"Malaria","Kerala",2322,6,2025,"Medium"
4119,"Malaria","Gujarat",4977,6,2025,"High"
4120,"Malaria","Madhya Pradesh",4204,6,2025,"High"
4121,"Influenza","Delhi",3555,6,2025,"High"
4122,"Influenza","Maharashtra",1150,6,2025,"Medium"
4123,"Influenza","Karnataka",263,6,2025,"Low"
4124,"Influenza","Tamil Nadu",4164,6,2025,"High"
4125,"Influenza","Rajasthan",3015,6,2025,"High"
4126,"Influenza","Uttar Pradesh",4650,6,2025,"High"
4127,"Influenza","West Bengal",4057,6,2025,"High"
4128,"Influenza","Kerala",1512,6,2025,"Medium"
4129,"Influenza","Gujarat",1345,6,2025,"Medium"
4130,"Influenza","Madhya Pradesh",3166,6,2025,"High"
4131,"COVID-19","Delhi",4991,6,2025,"High"
4132,"COVID-19","Maharashtra",352,6,2025,"Low"
4133,"COVID-19","Karnataka",525,6,2025,"Low"
4134,"COVID-19","Tamil Nadu",4954,6,2025,"High"
4135,"COVID-19","Rajasthan",3937,6,2025,"High"
4136,"COVID-19","Uttar Pradesh",3380,6,2025,"High"
4137,"COVID-19","West Bengal",2873,6,2025,"Medium"
4138,"COVID-19","Kerala",1726,6,2025,"Medium"
4139,"COVID-19","Gujarat",1623,6,2025,"Medium"
4140,"COVID-19","Madhya Pradesh",1704,6,2025,"Medium"
4141,"Typhoid","Delhi",4773,6,2025,"High"
4142,"Typhoid","Maharashtra",2618,6,2025,"Medium"
4143,"Typhoid","Karnataka",3987,6,2025,"High"
4144,"Typhoid","Tamil Nadu",1928,6,2025,"Medium"
4145,"Typhoid","Rajasthan",569,6,2025,"Low"
4146,"Typhoid","Uttar Pradesh",3086,6,2025,"High"
4147,"Typhoid","West Bengal",1143,6,2025,"Medium"
4148,"Typhoid","Kerala",2924,6,2025,"Medium"
4149,"Typhoid","Gujarat",1133,6,2025,"Medium"
4150,"Typhoid","Madhya Pradesh",3426,6,2025,"High"
4151,"Cholera","Delhi",659,6,2025,"Low"
4152,"Cholera","Maharashtra",864,6,2025,"Low"
4153,"Cholera","Karnataka",2187,6,2025,"Medium"
4154,"Cholera","Tamil Nadu",1198,6,2025,"Medium"
4155,"Cholera","Rajasthan",1389,6,2025,"Medium"
4156,"Cholera","Uttar Pradesh",4612,6,2025,"High"
4157,"Cholera","West Bengal",4687,6,2025,"High"
4158,"Cholera","Kerala",1298,6,2025,"Medium"
4159,"Cholera","Gujarat",2361,6,2025,"Medium"
4160,"Cholera","Madhya Pradesh",3932,6,2025,"High"
4161,"Tuberculosis","Delhi",2281,6,2025,"Medium"
4162,"Tuberculosis","Maharashtra",1350,6,2025,"Medium"
4163,"Tuberculosis","Karnataka",3775,6,2025,"High"
4164,"Tuberculosis","Tamil Nadu",3520,6,2025,"High"
4165,"Tuberculosis","Rajasthan",1405,6,2025,"Medium"
4166,"Tuberculosis","Uttar Pradesh",1338,6,2025,"Medium"
4167,"Tuberculosis","West Bengal",3619,6,2025,"High"
4168,"Tuberculosis","Kerala",2052,6,2025,"Medium"
4169,"Tuberculosis","Gujarat",3299,6,2025,"High"
4170,"Tuberculosis","Madhya Pradesh",3534,6,2025,"High"
4171,"Chikungunya","Delhi",4039,6,2025,"High"
4172,"Chikungunya","Maharashtra",4208,6,2025,"High"
4173,"Chikungunya","Karnataka",469,6,2025,"Low"
4174,"Chikungunya","Tamil Nadu",3242,6,2025,"High"
4175,"Chikungunya","Rajasthan",435,6,2025,"Low"
4176,"Chikungunya","Uttar Pradesh",1956,6,2025,"Medium"
4177,"Chikungunya","West Bengal",4241,6,2025,"High"
4178,"Chikungunya","Kerala",558,6,2025,"Low"
4179,"Chikungunya","Gujarat",4263,6,2025,"High"
4180,"Chikungunya","Madhya Pradesh",1532,6,2025,"Medium"
4181,"Hepatitis A","Delhi",3373,6,2025,"High"
4182,"Hepatitis A","Maharashtra",3682,6,2025,"High"
4183,"Hepatitis A","Karnataka",3035,6,2025,"High"
4184,"Hepatitis A","Tamil Nadu",2284,6,2025,"Medium"
4185,"Hepatitis A","Rajasthan",4089,6,2025,"High"
4186,"Hepatitis A","Uttar Pradesh",358,6,2025,"Low"
4187,"Hepatitis A","West Bengal",1509,6,2025,"Medium"
4188,"Hepatitis A","Kerala",1540,6,2025,"Medium"
4189,"Hepatitis A","Gujarat",453,6,2025,"Low"
4190,"Hepatitis A","Madhya Pradesh",4834,6,2025,"High"
4191,"Japanese Encephalitis","Delhi",1177,6,2025,"Medium"
4192,"Japanese Encephalitis","Maharashtra",3936,6,2025,"High"
4193,"Japanese Encephalitis","Karnataka",1665,6,2025,"Medium"
4194,"Japanese Encephalitis","Tamil Nadu",2918,6,2025,"Medium"
4195,"Japanese Encephalitis","Rajasthan",1055,6,2025,"Medium"
4196,"Japanese Encephalitis","Uttar Pradesh",128,6,2025,"Low"
4197,"Japanese Encephalitis","West Bengal",2831,6,2025,"Medium"
4198,"Japanese Encephalitis","Kerala",266,6,2025,"Low"
4199,"Japanese Encephalitis","Gujarat",2451,6,2025,"Medium"
4200,"Japanese Encephalitis","Madhya Pradesh",4060,6,2025,"High"
4201,"Dengue","Delhi",1857,7,2025,"Medium"
4202,"Dengue","Maharashtra",3382,7,2025,"High"
4203,"Dengue","Karnataka",3781,7,2025,"High"
4204,"Dengue","Tamil Nadu",1284,7,2025,"Medium"
4205,"Dengue","Rajasthan",4125,7,2025,"High"
4206,"Dengue","Uttar Pradesh",2274,7,2025,"Medium"
4207,"Dengue","West Bengal",2737,7,2025,"Medium"
4208,"Dengue","Kerala",1452,7,2025,"Medium"
4209,"Dengue","Gujarat",3379,7,2025,"High"
4210,"Dengue","Madhya Pradesh",150,7,2025,"Low"
4211,"Malaria","Delhi",1919,7,2025,"Medium"
4212,"Malaria","Maharashtra",4208,7,2025,"High"
4213,"Malaria","Karnataka",2429,7,2025,"Medium"
4214,"Malaria","Tamil Nadu",698,7,2025,"Low"
4215,"Malaria","Rajasthan",3131,7,2025,"High"
4216,"Malaria","Uttar Pradesh",436,7,2025,"Low"
4217,"Malaria","West Bengal",4393,7,2025,"High"
4218,"Malaria","Kerala",3870,7,2025,"High"
4219,"Malaria","Gujarat",1119,7,2025,"Medium"
4220,"Malaria","Madhya Pradesh",1836,7,2025,"Medium"
4221,"Influenza","Delhi",4823,7,2025,"High"
4222,"Influenza","Maharashtra",2370,7,2025,"Medium"
4223,"Influenza","Karnataka",409,7,2025,"Low"
4224,"Influenza","Tamil Nadu",3860,7,2025,"High"
4225,"Influenza","Rajasthan",4923,7,2025,"High"
4226,"Influenza","Uttar Pradesh",4022,7,2025,"High"
4227,"Influenza","West Bengal",4237,7,2025,"High"
4228,"Influenza","Kerala",3432,7,2025,"High"
4229,"Influenza","Gujarat",1285,7,2025,"Medium"
4230,"Influenza","Madhya Pradesh",3834,7,2025,"High"
4231,"COVID-19","Delhi",4121,7,2025,"High"
4232,"COVID-19","Maharashtra",3428,7,2025,"High"
4233,"COVID-19","Karnataka",4817,7,2025,"High"
4234,"COVID-19","Tamil Nadu",1742,7,2025,"Medium"
4235,"COVID-19","Rajasthan",4541,7,2025,"High"
4236,"COVID-19","Uttar Pradesh",2180,7,2025,"Medium"
4237,"COVID-19","West Bengal",2687,7,2025,"Medium"
4238,"COVID-19","Kerala",4362,7,2025,"High"
4239,"COVID-19","Gujarat",265,7,2025,"Low"
4240,"COVID-19","Madhya Pradesh",2432,7,2025,"Medium"
4241,"Typhoid","Delhi",3513,7,2025,"High"
4242,"Typhoid","Maharashtra",2254,7,2025,"Medium"
4243,"Typhoid","Karnataka",445,7,2025,"Low"
4244,"Typhoid","Tamil Nadu",4184,7,2025,"High"
4245,"Typhoid","Rajasthan",3263,7,2025,"High"
4246,"Typhoid","Uttar Pradesh",1730,7,2025,"Medium"
4247,"Typhoid","West Bengal",4745,7,2025,"High"
4248,"Typhoid","Kerala",3460,7,2025,"High"
4249,"Typhoid","Gujarat",4123,7,2025,"High"
4250,"Typhoid","Madhya Pradesh",2726,7,2025,"Medium"
4251,"Cholera","Delhi",3101,7,2025,"High"
4252,"Cholera","Maharashtra",568,7,2025,"Low"
4253,"Cholera","Karnataka",4159,7,2025,"High"
4254,"Cholera","Tamil Nadu",458,7,2025,"Low"
4255,"Cholera","Rajasthan",2945,7,2025,"Medium"
4256,"Cholera","Uttar Pradesh",1324,7,2025,"Medium"
4257,"Cholera","West Bengal",203,7,2025,"Low"
4258,"Cholera","Kerala",2174,7,2025,"Medium"
4259,"Cholera","Gujarat",1437,7,2025,"Medium"
4260,"Cholera","Madhya Pradesh",2864,7,2025,"Medium"
4261,"Tuberculosis","Delhi",4583,7,2025,"High"
4262,"Tuberculosis","Maharashtra",4610,7,2025,"High"
4263,"Tuberculosis","Karnataka",4835,7,2025,"High"
4264,"Tuberculosis","Tamil Nadu",4884,7,2025,"High"
4265,"Tuberculosis","Rajasthan",4891,7,2025,"High"
4266,"Tuberculosis","Uttar Pradesh",4598,7,2025,"High"
4267,"Tuberculosis","West Bengal",559,7,2025,"Low"
4268,"Tuberculosis","Kerala",308,7,2025,"Low"
4269,"Tuberculosis","Gujarat",149,7,2025,"Low"
4270,"Tuberculosis","Madhya Pradesh",1322,7,2025,"Medium"
4271,"Chikungunya","Delhi",91,7,2025,"Low"
4272,"Chikungunya","Maharashtra",2000,7,2025,"Medium"
4273,"Chikungunya","Karnataka",3057,7,2025,"High"
4274,"Chikungunya","Tamil Nadu",1390,7,2025,"Medium"
4275,"Chikungunya","Rajasthan",2479,7,2025,"Medium"
4276,"Chikungunya","Uttar Pradesh",3204,7,2025,"High"
4277,"Chikungunya","West Bengal",1925,7,2025,"Medium"
4278,"Chikungunya","Kerala",3730,7,2025,"High"
4279,"Chikungunya","Gujarat",1347,7,2025,"Medium"
4280,"Chikungunya","Madhya Pradesh",2316,7,2025,"Medium"
4281,"Hepatitis A","Delhi",3571,7,2025,"High"
4282,"Hepatitis A","Maharashtra",1342,7,2025,"Medium"
4283,"Hepatitis A","Karnataka",3325,7,2025,"High"
4284,"Hepatitis A","Tamil Nadu",1912,7,2025,"Medium"
4285,"Hepatitis A","Rajasthan",1999,7,2025,"Medium"
4286,"Hepatitis A","Uttar Pradesh",4522,7,2025,"High"
4287,"Hepatitis A","West Bengal",2769,7,2025,"Medium"
4288,"Hepatitis A","Kerala",4188,7,2025,"High"
4289,"Hepatitis A","Gujarat",521,7,2025,"Low"
4290,"Hepatitis A","Madhya Pradesh",3118,7,2025,"High"
4291,"Japanese Encephalitis","Delhi",1637,7,2025,"Medium"
4292,"Japanese Encephalitis","Maharashtra",172,7,2025,"Low"
4293,"Japanese Encephalitis","Karnataka",3815,7,2025,"High"
4294,"Japanese Encephalitis","Tamil Nadu",2586,7,2025,"Medium"
4295,"Japanese Encephalitis","Rajasthan",3907,7,2025,"High"
4296,"Japanese Encephalitis","Uttar Pradesh",752,7,2025,"Low"
4297,"Japanese Encephalitis","West Bengal",313,7,2025,"Low"
4298,"Japanese Encephalitis","Kerala",662,7,2025,"Low"
4299,"Japanese Encephalitis","Gujarat",1415,7,2025,"Medium"
4300,"Japanese Encephalitis","Madhya Pradesh",2652,7,2025,"Medium"
4301,"Dengue","Delhi",2317,8,2025,"Medium"
4302,"Dengue","Maharashtra",4402,8,2025,"High"
4303,"Dengue","Karnataka",4843,8,2025,"High"
4304,"Dengue","Tamil Nadu",2868,8,2025,"Medium"
4305,"Dengue","Rajasthan",113,8,2025,"Low"
4306,"Dengue","Uttar Pradesh",614,8,2025,"Low"
4307,"Dengue","West Bengal",3775,8,2025,"High"
4308,"Dengue","Kerala",636,8,2025,"Low"
4309,"Dengue","Gujarat",1837,8,2025,"Medium"
4310,"Dengue","Madhya Pradesh",1282,8,2025,"Medium"
4311,"Malaria","Delhi",721,8,2025,"Low"
4312,"Malaria","Maharashtra",3648,8,2025,"High"
4313,"Malaria","Karnataka",19,8,2025,"Low"
4314,"Malaria","Tamil Nadu",1046,8,2025,"Medium"
4315,"Malaria","Rajasthan",4541,8,2025,"High"
4316,"Malaria","Uttar Pradesh",3588,8,2025,"High"
4317,"Malaria","West Bengal",3895,8,2025,"High"
4318,"Malaria","Kerala",338,8,2025,"Low"
